timestamp,type,pid,cpu_seconds,memory_mb,errors_delta,errors_total,trades_delta,trades_total,restarts,log_bytes,event_type,description,strategy,symbol
2025-12-30 17:02:58,event,,,,,,,,,,balanced,balanced phase2,balanced,
2025-12-30 17:04:58,event,,,,,,,,,,balanced,balanced phase2,balanced,
2025-12-30 17:06:58,event,,,,,,,,,,balanced,balanced phase2,balanced,
2025-12-30 17:12:32,event,,,,,,,,,,balanced,balanced phase2_loop35,balanced,
2025-12-30 17:17:33,event,,,,,,,,,,balanced,balanced phase2_loop41,balanced,
2025-12-30 17:22:33,event,,,,,,,,,,balanced,balanced phase2_loop48,balanced,
2025-12-30 17:27:33,event,,,,,,,,,,balanced,balanced phase2_loop55,balanced,
2025-12-30 17:32:33,event,,,,,,,,,,balanced,balanced phase2_loop61,balanced,
2025-12-30 17:37:33,event,,,,,,,,,,balanced,balanced phase2_loop68,balanced,
2025-12-30 17:42:33,event,,,,,,,,,,balanced,balanced phase2_loop75,balanced,
2025-12-30 17:47:34,event,,,,,,,,,,balanced,balanced phase2_loop81,balanced,
2025-12-30 17:53:53,event,,,,,,,,,,aggressive,aggressive phase3_loop11,aggressive,
2025-12-30 17:58:53,event,,,,,,,,,,aggressive,aggressive phase3_loop21,aggressive,
2025-12-30 18:03:54,event,,,,,,,,,,aggressive,aggressive phase3_loop31,aggressive,
2025-12-30 18:08:54,event,,,,,,,,,,aggressive,aggressive phase3_loop41,aggressive,
2025-12-30 18:13:54,event,,,,,,,,,,aggressive,aggressive phase3_loop?,aggressive,
2025-12-30 18:18:54,event,,,,,,,,,,aggressive,aggressive phase3_loop61,aggressive,
2025-12-30 18:23:54,event,,,,,,,,,,aggressive,aggressive phase3_loop71,aggressive,
2025-12-30 18:28:54,event,,,,,,,,,,aggressive,aggressive phase3_loop81,aggressive,
2025-12-30 18:33:55,event,,,,,,,,,,aggressive,aggressive phase3_loop91,aggressive,
2025-12-30 18:38:55,event,,,,,,,,,,aggressive,aggressive phase3_loop101,aggressive,
2025-12-30 18:43:55,event,,,,,,,,,,aggressive,aggressive phase3_loop111,aggressive,
2025-12-30 18:48:55,event,,,,,,,,,,aggressive,aggressive phase3_loop121,aggressive,
2025-12-30 18:55:04,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop22,aggressive,
2025-12-30 19:00:04,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop42,aggressive,
2025-12-30 19:05:04,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop62,aggressive,
2025-12-30 19:10:05,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop82,aggressive,
2025-12-30 19:15:05,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop102,aggressive,
2025-12-30 19:20:05,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop122,aggressive,
2025-12-30 19:25:05,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop142,aggressive,
2025-12-30 19:30:05,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop162,aggressive,
2025-12-30 19:35:05,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop180,aggressive,
2025-12-30 19:40:06,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop195,aggressive,
2025-12-30 19:45:06,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop207,aggressive,
2025-12-30 19:50:06,event,,,,,,,,,,ultra_aggressive,ultra_aggressive phase4_loop219,aggressive,
